connection_id,time,rsrp,sinr
15494082008863854940,2019-02-05T23:15:52.200Z,-97.0,0.0
15494082008863854940,2019-02-05T23:15:56.400Z,-97.0,-1.0
15494082008863854940,2019-02-05T23:16:01.800Z,-97.0,-4.0
15494082008863854940,2019-02-05T23:16:08.800Z,-88.0,7.0
15494082008863854940,2019-02-05T23:16:23.400Z,-80.0,12.0
15494082008863854940,2019-02-05T23:16:25.000Z,-80.0,9.0
15494082008863854940,2019-02-05T23:17:54.600Z,-75.0,3.0
15494082008863854940,2019-02-05T23:18:43.800Z,-100.0,0.0
15494082008863854940,2019-02-05T23:19:08.400Z,-101.0,4.0
15494082008863854940,2019-02-05T23:19:49.400Z,-96.0,4.0
15494082008863854940,2019-02-05T23:20:23.200Z,-68.0,12.0
15494082008863854940,2019-02-05T23:20:32.800Z,-79.0,15.0
15494082008863854940,2019-02-05T23:20:53.000Z,-84.0,14.0
15494082008863854940,2019-02-05T23:27:20.400Z,-57.0,13.0
15494082008863854940,2019-02-05T23:27:20.600Z,-57.0,13.0
15494082008863854940,2019-02-05T23:28:05.600Z,-87.0,4.0
15494082008863854940,2019-02-05T23:28:20.200Z,-95.0,1.6
15494082008863854940,2019-02-05T23:28:38.400Z,-88.0,3.8
15494082008863854940,2019-02-05T23:29:01.600Z,-94.0,1.0
15494082008863854940,2019-02-05T23:29:05.400Z,-94.0,-3.0
15494082008863854940,2019-02-05T23:29:10.400Z,-94.0,6.0
15494082008863854940,2019-02-05T23:29:28.000Z,-88.0,1.0
15494109942568304692,2019-02-05T23:57:52.800Z,-93.0,7.0
15494109942568304692,2019-02-05T23:58:23.800Z,-98.0,-1.0
15494109942568304692,2019-02-05T23:58:24.000Z,-98.0,-1.0
15494109942568304692,2019-02-05T23:58:42.200Z,-98.0,-5.0
15494109942568304692,2019-02-05T23:59:10.200Z,-79.0,9.0
15494109942568304692,2019-02-05T23:59:16.200Z,-79.0,2.0
15494109942568304692,2019-02-05T23:59:17.800Z,-79.0,2.0
15494109942568304692,2019-02-05T23:59:21.800Z,-83.8,3.6
15494109942568304692,2019-02-05T23:59:23.000Z,-85.0,4.0
15494109942568304692,2019-02-05T23:59:26.800Z,-85.0,4.0
15494109942568304692,2019-02-05T23:59:33.400Z,-85.0,4.4
15494109942568304692,2019-02-05T23:59:40.600Z,-79.0,6.0
15494109942568304692,2019-02-05T23:59:50.200Z,-79.0,2.0
15494082008863854940,2019-02-05T23:14:59.800Z,-85.0,12.0
15494082008863854940,2019-02-05T23:15:06.200Z,-90.0,7.0
15494082008863854940,2019-02-05T23:15:17.000Z,-90.0,-1.0
15494082008863854940,2019-02-05T23:15:17.200Z,-90.0,-0.6
15494082008863854940,2019-02-05T23:15:20.400Z,-90.0,1.0
15494082008863854940,2019-02-05T23:15:36.000Z,-97.0,-6.0
15494082008863854940,2019-02-05T23:15:46.800Z,-97.0,-12.0
15494082008863854940,2019-02-05T23:17:10.200Z,-85.0,0.0
15494082008863854940,2019-02-05T23:17:26.200Z,-80.0,1.0
15494082008863854940,2019-02-05T23:17:54.200Z,-75.0,3.0
15494082008863854940,2019-02-05T23:18:26.600Z,-90.0,9.0
15494082008863854940,2019-02-05T23:18:46.400Z,-100.0,0.0
15494082008863854940,2019-02-05T23:18:55.200Z,-106.0,-9.0
15494082008863854940,2019-02-05T23:19:23.400Z,-101.0,-5.0
15494082008863854940,2019-02-05T23:19:46.200Z,-96.0,3.0
15494082008863854940,2019-02-05T23:20:07.600Z,-80.0,12.0
15494082008863854940,2019-02-05T23:20:20.400Z,-68.0,12.0
15494082008863854940,2019-02-05T23:20:37.000Z,-84.0,11.0
15494082008863854940,2019-02-05T23:20:37.200Z,-84.0,11.0
15494082008863854940,2019-02-05T23:20:44.200Z,-84.0,9.0
15494082008863854940,2019-02-05T23:20:44.800Z,-84.0,9.0
15494082008863854940,2019-02-05T23:27:59.200Z,-87.0,5.0
15494082008863854940,2019-02-05T23:28:25.400Z,-95.0,0.0
15494082008863854940,2019-02-05T23:28:30.000Z,-88.0,2.0
15494082008863854940,2019-02-05T23:28:36.200Z,-88.0,1.0
15494082008863854940,2019-02-05T23:28:37.200Z,-88.0,1.0
15494082008863854940,2019-02-05T23:28:52.600Z,-88.0,3.0
15494082008863854940,2019-02-05T23:29:23.600Z,-88.0,-2.0
15494109942568304692,2019-02-05T23:57:35.800Z,-88.0,6.0
15494109942568304692,2019-02-05T23:58:08.800Z,-93.0,-4.0
15494109942568304692,2019-02-05T23:58:40.600Z,-98.0,-5.0
15494109942568304692,2019-02-05T23:58:50.200Z,-98.0,0.0
15494082008863854940,2019-02-05T23:14:58.200Z,-85.0,12.0
15494082008863854940,2019-02-05T23:15:30.000Z,-97.0,-6.0
15494082008863854940,2019-02-05T23:15:30.200Z,-97.0,-6.0
15494082008863854940,2019-02-05T23:15:40.400Z,-97.0,-6.0
15494082008863854940,2019-02-05T23:17:33.600Z,-80.0,4.0
15494082008863854940,2019-02-05T23:17:57.400Z,-75.0,3.0
15494082008863854940,2019-02-05T23:18:16.400Z,-82.0,8.0
15494082008863854940,2019-02-05T23:18:36.400Z,-90.0,3.4
15494082008863854940,2019-02-05T23:19:14.000Z,-101.0,4.0
15494082008863854940,2019-02-05T23:20:02.600Z,-87.0,7.0
15494082008863854940,2019-02-05T23:20:27.000Z,-79.0,8.0
15494082008863854940,2019-02-05T23:20:33.600Z,-79.0,15.0
15494082008863854940,2019-02-05T23:20:39.600Z,-84.0,11.0
15494082008863854940,2019-02-05T23:20:41.000Z,-84.0,11.0
15494082008863854940,2019-02-05T23:20:41.000Z,-84.0,11.0
15494082008863854940,2019-02-05T23:20:43.400Z,-84.0,9.0
15494082008863854940,2019-02-05T23:27:52.600Z,-81.0,7.0
15494082008863854940,2019-02-05T23:28:06.000Z,-87.0,4.0
15494082008863854940,2019-02-05T23:28:22.000Z,-95.0,0.0
15494082008863854940,2019-02-05T23:28:31.600Z,-88.0,2.0
15494082008863854940,2019-02-05T23:28:52.200Z,-88.0,3.0
15494082008863854940,2019-02-05T23:29:03.200Z,-94.0,-3.0
15494082008863854940,2019-02-05T23:29:14.000Z,-94.0,6.0
15494082008863854940,2019-02-05T23:29:16.800Z,-94.0,3.0
15494082008863854940,2019-02-05T23:29:32.400Z,-88.0,1.0
15494082008863854940,2019-02-05T23:29:35.800Z,-88.0,1.0
15494109942568304692,2019-02-05T23:57:36.800Z,-88.0,6.0
15494109942568304692,2019-02-05T23:57:40.400Z,-88.0,4.0
15494109942568304692,2019-02-05T23:57:42.200Z,-88.0,4.0
15494109942568304692,2019-02-05T23:58:06.400Z,-93.0,-4.0
15494109942568304692,2019-02-05T23:58:07.000Z,-93.0,-4.0
15494109942568304692,2019-02-05T23:58:30.200Z,-98.0,-4.0
15494109942568304692,2019-02-05T23:58:46.800Z,-98.0,0.0
15494109942568304692,2019-02-05T23:58:58.800Z,-85.0,4.0
15494109942568304692,2019-02-05T23:59:06.200Z,-85.0,2.0
15494109942568304692,2019-02-05T23:59:12.800Z,-79.0,9.0
15494109942568304692,2019-02-05T23:59:17.400Z,-79.0,2.0
15494109942568304692,2019-02-05T23:59:43.800Z,-79.0,6.0
15494082008863854940,2019-02-05T23:14:56.200Z,-85.0,12.0
15494082008863854940,2019-02-05T23:15:15.600Z,-90.0,-1.0
15494082008863854940,2019-02-05T23:15:27.600Z,-97.0,0.0
15494082008863854940,2019-02-05T23:17:15.400Z,-85.0,4.0
15494082008863854940,2019-02-05T23:17:25.600Z,-80.0,1.0
15494082008863854940,2019-02-05T23:17:36.600Z,-70.0,6.0
15494082008863854940,2019-02-05T23:17:40.400Z,-70.0,6.0
15494082008863854940,2019-02-05T23:17:47.600Z,-68.0,14.8
15494082008863854940,2019-02-05T23:17:54.800Z,-75.0,3.0
15494082008863854940,2019-02-05T23:17:56.800Z,-75.0,3.0
15494082008863854940,2019-02-05T23:18:05.600Z,-82.0,3.0
15494082008863854940,2019-02-05T23:18:09.000Z,-82.0,3.0
15494082008863854940,2019-02-05T23:18:28.600Z,-90.0,9.0
15494082008863854940,2019-02-05T23:19:33.600Z,-96.0,5.0
15494082008863854940,2019-02-05T23:19:34.600Z,-96.0,5.0
15494082008863854940,2019-02-05T23:19:42.200Z,-96.0,4.6
15494082008863854940,2019-02-05T23:19:45.000Z,-96.0,3.0
15494082008863854940,2019-02-05T23:27:23.800Z,-57.0,13.0
15494082008863854940,2019-02-05T23:27:33.400Z,-81.0,-3.0
15494082008863854940,2019-02-05T23:27:41.600Z,-81.0,10.0
15494082008863854940,2019-02-05T23:27:57.000Z,-87.0,5.0
15494082008863854940,2019-02-05T23:28:06.600Z,-87.0,4.0
15494082008863854940,2019-02-05T23:28:15.800Z,-95.0,2.0
15494082008863854940,2019-02-05T23:28:45.800Z,-88.0,10.0
15494082008863854940,2019-02-05T23:29:08.000Z,-94.0,-3.0
15494082008863854940,2019-02-05T23:29:19.000Z,-94.0,3.0
15494082008863854940,2019-02-05T23:29:28.200Z,-88.0,1.0
15494109942568304692,2019-02-05T23:57:39.600Z,-88.0,4.8
15494109942568304692,2019-02-05T23:57:40.000Z,-88.0,4.0
15494109942568304692,2019-02-05T23:58:11.200Z,-93.0,0.0
15494109942568304692,2019-02-05T23:58:27.600Z,-98.0,-2.8
15494109942568304692,2019-02-05T23:58:43.400Z,-98.0,-5.0
15494109942568304692,2019-02-05T23:58:49.600Z,-98.0,0.0
15494109942568304692,2019-02-05T23:58:57.600Z,-90.2,2.0
15494109942568304692,2019-02-05T23:59:13.800Z,-79.0,9.0
15494109942568304692,2019-02-05T23:59:23.200Z,-85.0,4.0
15494109942568304692,2019-02-05T23:59:45.800Z,-79.0,2.8
15494082008863854940,2019-02-05T23:15:02.800Z,-85.0,12.0
15494082008863854940,2019-02-05T23:15:03.000Z,-85.0,12.0
15494082008863854940,2019-02-05T23:15:07.600Z,-90.0,7.0
15494082008863854940,2019-02-05T23:15:12.600Z,-90.0,-1.0
15494082008863854940,2019-02-05T23:17:17.400Z,-83.0,3.2
15494082008863854940,2019-02-05T23:17:21.000Z,-80.0,2.0
15494082008863854940,2019-02-05T23:17:26.600Z,-80.0,1.0
15494082008863854940,2019-02-05T23:18:25.600Z,-90.0,9.0
15494082008863854940,2019-02-05T23:18:29.600Z,-90.0,9.0
15494082008863854940,2019-02-05T23:18:32.600Z,-90.0,3.0
15494082008863854940,2019-02-05T23:18:37.200Z,-90.0,4.0
15494082008863854940,2019-02-05T23:18:45.400Z,-100.0,0.0
15494082008863854940,2019-02-05T23:18:58.600Z,-106.0,-9.0
15494082008863854940,2019-02-05T23:19:23.200Z,-101.0,-5.0
15494082008863854940,2019-02-05T23:19:49.800Z,-96.0,4.0
15494082008863854940,2019-02-05T23:20:19.000Z,-68.0,12.0
15494082008863854940,2019-02-05T23:20:51.200Z,-84.0,14.0
15494082008863854940,2019-02-05T23:21:24.800Z,-84.0,3.0
15494082008863854940,2019-02-05T23:27:33.000Z,-81.0,-3.0
15494082008863854940,2019-02-05T23:27:40.000Z,-81.0,10.0
15494082008863854940,2019-02-05T23:28:01.000Z,-87.0,5.0
15494082008863854940,2019-02-05T23:28:13.600Z,-87.0,2.0
15494082008863854940,2019-02-05T23:28:38.000Z,-88.0,1.0
15494082008863854940,2019-02-05T23:29:18.800Z,-94.0,3.0
15494109942568304692,2019-02-05T23:58:26.600Z,-98.0,-1.0
15494109942568304692,2019-02-05T23:58:31.400Z,-98.0,-4.0
15494109942568304692,2019-02-05T23:58:55.600Z,-98.0,-1.0
15494109942568304692,2019-02-05T23:59:41.200Z,-79.0,6.0
15494109942568304692,2019-02-05T23:59:53.000Z,-69.0,10.0
15494109942568304692,2019-02-05T23:59:56.400Z,-69.0,10.0
15494082008863854940,2019-02-05T23:14:51.800Z,-85.0,11.0
15494082008863854940,2019-02-05T23:15:14.200Z,-90.0,-1.0
15494082008863854940,2019-02-05T23:16:56.600Z,-85.0,7.0
15494082008863854940,2019-02-05T23:17:13.400Z,-85.0,4.0
15494082008863854940,2019-02-05T23:17:41.400Z,-68.0,8.8
15494082008863854940,2019-02-05T23:18:16.600Z,-82.0,8.0
15494082008863854940,2019-02-05T23:18:21.000Z,-90.0,7.0
15494082008863854940,2019-02-05T23:18:55.400Z,-106.0,-9.0
15494082008863854940,2019-02-05T23:19:26.600Z,-101.0,0.0
15494082008863854940,2019-02-05T23:20:08.400Z,-80.0,12.0
15494082008863854940,2019-02-05T23:20:26.000Z,-79.0,8.0
15494082008863854940,2019-02-05T23:20:55.400Z,-84.0,1.0
15494082008863854940,2019-02-05T23:27:17.200Z,-57.0,26.0
15494082008863854940,2019-02-05T23:27:32.600Z,-81.0,1.0
15494082008863854940,2019-02-05T23:27:49.600Z,-81.0,7.0
15494082008863854940,2019-02-05T23:28:56.400Z,-90.4,2.2
15494082008863854940,2019-02-05T23:28:57.000Z,-94.0,1.0
15494082008863854940,2019-02-05T23:29:04.200Z,-94.0,-3.0
15494109942568304692,2019-02-05T23:57:34.400Z,-88.0,6.0
15494109942568304692,2019-02-05T23:57:48.600Z,-88.0,7.0
15494109942568304692,2019-02-05T23:57:50.400Z,-88.0,7.0
15494109942568304692,2019-02-05T23:58:10.400Z,-93.0,0.0
15494109942568304692,2019-02-05T23:58:10.800Z,-93.0,0.0
15494109942568304692,2019-02-05T23:58:13.600Z,-93.0,0.0
15494109942568304692,2019-02-05T23:58:15.800Z,-93.0,-4.8
15494109942568304692,2019-02-05T23:59:11.600Z,-79.0,9.0
15494109942568304692,2019-02-05T23:59:25.400Z,-85.0,4.0
15494109942568304692,2019-02-05T23:59:34.400Z,-85.0,2.0
15494082008863854940,2019-02-05T23:15:26.800Z,-97.0,0.0
15494082008863854940,2019-02-05T23:15:33.800Z,-97.0,-6.0
15494082008863854940,2019-02-05T23:15:42.400Z,-97.0,-12.0
15494082008863854940,2019-02-05T23:15:48.800Z,-97.0,0.0
15494082008863854940,2019-02-05T23:15:53.400Z,-97.0,-0.4
15494082008863854940,2019-02-05T23:16:20.600Z,-80.0,14.0
15494082008863854940,2019-02-05T23:17:09.200Z,-85.0,0.0
15494082008863854940,2019-02-05T23:18:07.800Z,-82.0,3.0
15494082008863854940,2019-02-05T23:18:55.000Z,-106.0,-9.0
15494082008863854940,2019-02-05T23:19:05.400Z,-106.0,-9.0
15494082008863854940,2019-02-05T23:19:25.000Z,-101.0,0.0
15494082008863854940,2019-02-05T23:20:06.200Z,-85.6,8.0
15494082008863854940,2019-02-05T23:20:07.000Z,-80.0,12.0
15494082008863854940,2019-02-05T23:21:24.000Z,-84.0,-1.0
15494082008863854940,2019-02-05T23:27:42.600Z,-81.0,10.0
15494082008863854940,2019-02-05T23:28:42.400Z,-88.0,8.0
15494082008863854940,2019-02-05T23:29:21.800Z,-88.0,-2.0
15494082008863854940,2019-02-05T23:29:39.200Z,-81.0,3.0
15494109942568304692,2019-02-05T23:57:31.400Z,-88.0,1.0
15494109942568304692,2019-02-05T23:57:40.200Z,-88.0,4.0
15494109942568304692,2019-02-05T23:58:15.000Z,-93.0,0.0
15494109942568304692,2019-02-05T23:58:52.000Z,-98.0,-1.0
15494109942568304692,2019-02-05T23:59:07.000Z,-85.0,2.0
15494109942568304692,2019-02-05T23:59:28.000Z,-85.0,6.0
15494082008863854940,2019-02-05T23:15:26.200Z,-97.0,0.0
15494082008863854940,2019-02-05T23:16:24.400Z,-80.0,9.0
15494082008863854940,2019-02-05T23:16:37.400Z,-80.0,6.0
15494082008863854940,2019-02-05T23:16:49.800Z,-80.0,2.0
15494082008863854940,2019-02-05T23:17:10.800Z,-85.0,0.0
15494082008863854940,2019-02-05T23:17:18.600Z,-80.0,2.0
15494082008863854940,2019-02-05T23:17:28.800Z,-80.0,1.0
15494082008863854940,2019-02-05T23:17:34.800Z,-80.0,4.0
15494082008863854940,2019-02-05T23:18:32.200Z,-90.0,3.0
15494082008863854940,2019-02-05T23:18:36.000Z,-90.0,3.0
15494082008863854940,2019-02-05T23:18:42.600Z,-96.0,1.5999999999999996
15494082008863854940,2019-02-05T23:19:01.200Z,-106.0,-9.0
15494082008863854940,2019-02-05T23:19:28.800Z,-101.0,0.0
15494082008863854940,2019-02-05T23:19:37.400Z,-96.0,5.0
15494082008863854940,2019-02-05T23:20:11.000Z,-80.0,12.0
15494082008863854940,2019-02-05T23:20:24.200Z,-70.2,11.2
15494082008863854940,2019-02-05T23:20:28.000Z,-79.0,8.0
15494082008863854940,2019-02-05T23:20:37.400Z,-84.0,11.0
15494082008863854940,2019-02-05T23:20:49.400Z,-84.0,14.0
15494082008863854940,2019-02-05T23:21:16.400Z,-84.0,0.0
15494082008863854940,2019-02-05T23:27:19.400Z,-57.0,20.8
15494082008863854940,2019-02-05T23:27:23.000Z,-57.0,13.0
15494082008863854940,2019-02-05T23:27:26.200Z,-61.8,11.8
15494082008863854940,2019-02-05T23:27:26.800Z,-76.2,8.2
15494082008863854940,2019-02-05T23:27:33.800Z,-81.0,-3.0
15494082008863854940,2019-02-05T23:27:35.800Z,-81.0,-3.0
15494082008863854940,2019-02-05T23:27:58.400Z,-87.0,5.0
15494082008863854940,2019-02-05T23:28:12.000Z,-87.0,2.0
15494082008863854940,2019-02-05T23:28:12.200Z,-87.0,2.0
15494082008863854940,2019-02-05T23:29:11.800Z,-94.0,6.0
15494082008863854940,2019-02-05T23:29:31.400Z,-88.0,1.0
15494109942568304692,2019-02-05T23:57:51.800Z,-92.0,7.0
15494109942568304692,2019-02-05T23:58:48.200Z,-98.0,0.0
15494109942568304692,2019-02-05T23:59:04.200Z,-85.0,2.0
15494109942568304692,2019-02-05T23:59:17.000Z,-79.0,2.0
15494109942568304692,2019-02-05T23:59:22.200Z,-85.0,4.0
15494109942568304692,2019-02-05T23:59:45.200Z,-79.0,5.2
15494082008863854940,2019-02-05T23:15:00.000Z,-85.0,12.0
15494082008863854940,2019-02-05T23:15:07.400Z,-90.0,7.0
15494082008863854940,2019-02-05T23:15:23.400Z,-92.8,0.6
15494082008863854940,2019-02-05T23:15:34.800Z,-97.0,-6.0
15494082008863854940,2019-02-05T23:15:54.000Z,-97.0,-1.0
15494082008863854940,2019-02-05T23:15:55.600Z,-97.0,-1.0
15494082008863854940,2019-02-05T23:16:31.400Z,-80.0,11.0
15494082008863854940,2019-02-05T23:16:36.200Z,-80.0,6.0
15494082008863854940,2019-02-05T23:16:42.600Z,-80.0,-3.0
15494082008863854940,2019-02-05T23:17:21.200Z,-80.0,2.0
15494082008863854940,2019-02-05T23:17:36.800Z,-70.0,6.0
15494082008863854940,2019-02-05T23:17:56.200Z,-75.0,3.0
15494082008863854940,2019-02-05T23:19:43.200Z,-96.0,3.0
15494082008863854940,2019-02-05T23:19:49.200Z,-96.0,4.0
15494082008863854940,2019-02-05T23:19:50.400Z,-96.0,4.0
15494082008863854940,2019-02-05T23:19:54.800Z,-96.0,3.2
15494082008863854940,2019-02-05T23:20:13.400Z,-80.0,17.0
15494082008863854940,2019-02-05T23:20:16.000Z,-80.0,17.0
15494082008863854940,2019-02-05T23:21:19.800Z,-84.0,-1.0
15494082008863854940,2019-02-05T23:21:27.200Z,-84.0,4.0
15494082008863854940,2019-02-05T23:27:17.800Z,-57.0,26.0
15494082008863854940,2019-02-05T23:27:21.600Z,-57.0,13.0
15494082008863854940,2019-02-05T23:27:34.400Z,-81.0,-3.0
15494082008863854940,2019-02-05T23:27:53.200Z,-81.0,7.0
15494082008863854940,2019-02-05T23:27:56.400Z,-83.4,6.2
15494082008863854940,2019-02-05T23:28:48.200Z,-88.0,10.0
15494082008863854940,2019-02-05T23:29:28.400Z,-88.0,1.0
15494109942568304692,2019-02-05T23:57:32.800Z,-88.0,1.0
15494109942568304692,2019-02-05T23:57:51.000Z,-88.0,7.0
15494109942568304692,2019-02-05T23:57:59.000Z,-93.0,8.0
15494109942568304692,2019-02-05T23:58:02.200Z,-93.0,8.0
15494109942568304692,2019-02-05T23:58:07.600Z,-93.0,-4.0
15494109942568304692,2019-02-05T23:58:22.800Z,-98.0,-1.0
15494109942568304692,2019-02-05T23:58:49.000Z,-98.0,0.0
15494109942568304692,2019-02-05T23:59:04.000Z,-85.0,2.0
15494109942568304692,2019-02-05T23:59:08.000Z,-85.0,2.0
15494082008863854940,2019-02-05T23:14:51.000Z,-85.0,11.0
15494082008863854940,2019-02-05T23:15:20.600Z,-90.0,1.0
15494082008863854940,2019-02-05T23:15:40.600Z,-97.0,-6.0
15494082008863854940,2019-02-05T23:16:06.600Z,-88.0,7.0
15494082008863854940,2019-02-05T23:16:09.000Z,-88.0,7.0
15494082008863854940,2019-02-05T23:16:39.600Z,-80.0,6.0
15494082008863854940,2019-02-05T23:16:44.800Z,-80.0,-3.0
15494082008863854940,2019-02-05T23:16:48.600Z,-80.0,2.0
15494082008863854940,2019-02-05T23:16:51.200Z,-80.0,2.0
15494082008863854940,2019-02-05T23:17:09.600Z,-85.0,0.0
15494082008863854940,2019-02-05T23:17:35.400Z,-76.0,4.8
15494082008863854940,2019-02-05T23:17:40.600Z,-70.0,6.0
15494082008863854940,2019-02-05T23:17:48.800Z,-70.0,16.0
15494082008863854940,2019-02-05T23:17:51.600Z,-70.0,16.0
15494082008863854940,2019-02-05T23:17:54.000Z,-75.0,3.0
15494082008863854940,2019-02-05T23:18:45.800Z,-100.0,0.0
15494082008863854940,2019-02-05T23:19:08.200Z,-101.0,4.0
15494082008863854940,2019-02-05T23:19:34.000Z,-96.0,5.0
15494082008863854940,2019-02-05T23:19:53.400Z,-96.0,4.0
15494082008863854940,2019-02-05T23:19:53.800Z,-96.0,4.0
15494082008863854940,2019-02-05T23:20:10.800Z,-80.0,12.0
15494082008863854940,2019-02-05T23:20:18.000Z,-80.0,17.0
15494082008863854940,2019-02-05T23:20:33.400Z,-79.0,15.0
15494082008863854940,2019-02-05T23:20:36.400Z,-81.0,13.4
15494082008863854940,2019-02-05T23:21:25.000Z,-84.0,4.0
15494082008863854940,2019-02-05T23:21:26.000Z,-84.0,4.0
15494082008863854940,2019-02-05T23:27:24.600Z,-57.0,13.0
15494082008863854940,2019-02-05T23:27:25.400Z,-57.0,13.0
15494082008863854940,2019-02-05T23:27:39.000Z,-81.0,10.0
15494082008863854940,2019-02-05T23:27:49.800Z,-81.0,7.0
15494082008863854940,2019-02-05T23:28:10.400Z,-87.0,2.0
15494082008863854940,2019-02-05T23:28:24.800Z,-95.0,0.0
15494082008863854940,2019-02-05T23:28:26.400Z,-92.2,0.8
15494082008863854940,2019-02-05T23:28:53.000Z,-88.0,3.0
15494082008863854940,2019-02-05T23:28:58.200Z,-94.0,1.0
15494082008863854940,2019-02-05T23:29:04.400Z,-94.0,-3.0
15494082008863854940,2019-02-05T23:29:12.000Z,-94.0,6.0
15494082008863854940,2019-02-05T23:29:16.400Z,-94.0,3.0
15494082008863854940,2019-02-05T23:29:33.000Z,-88.0,1.0
15494109942568304692,2019-02-05T23:57:29.800Z,-88.0,1.0
15494109942568304692,2019-02-05T23:57:56.600Z,-93.0,7.0
15494109942568304692,2019-02-05T23:58:03.400Z,-93.0,3.2
15494109942568304692,2019-02-05T23:58:16.200Z,-93.0,-6.0
15494109942568304692,2019-02-05T23:58:20.600Z,-93.0,-6.0
15494109942568304692,2019-02-05T23:58:52.800Z,-98.0,-1.0
15494109942568304692,2019-02-05T23:59:43.400Z,-79.0,6.0
15494109942568304692,2019-02-05T23:59:54.400Z,-69.0,10.0
15494082008863854940,2019-02-05T23:14:48.600Z,-85.0,11.0
15494082008863854940,2019-02-05T23:14:56.400Z,-85.0,12.0
15494082008863854940,2019-02-05T23:15:02.600Z,-85.0,12.0
15494082008863854940,2019-02-05T23:15:16.400Z,-90.0,-1.0
15494082008863854940,2019-02-05T23:15:44.200Z,-97.0,-12.0
15494082008863854940,2019-02-05T23:15:57.200Z,-97.0,-1.0
15494082008863854940,2019-02-05T23:16:34.200Z,-80.0,11.0
15494082008863854940,2019-02-05T23:17:26.000Z,-80.0,1.0
15494082008863854940,2019-02-05T23:17:49.200Z,-70.0,16.0
15494082008863854940,2019-02-05T23:18:14.400Z,-82.0,8.0
15494082008863854940,2019-02-05T23:18:17.000Z,-82.0,8.0
15494082008863854940,2019-02-05T23:18:44.800Z,-100.0,0.0
15494082008863854940,2019-02-05T23:18:58.800Z,-106.0,-9.0
15494082008863854940,2019-02-05T23:19:05.800Z,-106.0,-9.0
15494082008863854940,2019-02-05T23:19:23.800Z,-101.0,-5.0
15494082008863854940,2019-02-05T23:20:21.800Z,-68.0,12.0
15494082008863854940,2019-02-05T23:20:42.400Z,-84.0,10.2
15494082008863854940,2019-02-05T23:20:51.800Z,-84.0,14.0
15494082008863854940,2019-02-05T23:21:20.200Z,-84.0,-1.0
15494082008863854940,2019-02-05T23:21:26.400Z,-84.0,4.0
15494082008863854940,2019-02-05T23:27:28.400Z,-81.0,7.0
15494082008863854940,2019-02-05T23:28:38.200Z,-88.0,2.4
15494082008863854940,2019-02-05T23:29:16.600Z,-94.0,3.0
15494082008863854940,2019-02-05T23:29:37.400Z,-88.0,1.0
15494109942568304692,2019-02-05T23:57:34.800Z,-88.0,6.0
15494109942568304692,2019-02-05T23:58:43.000Z,-98.0,-5.0
15494109942568304692,2019-02-05T23:58:53.200Z,-98.0,-1.0
15494109942568304692,2019-02-05T23:59:01.000Z,-85.0,4.0
15494109942568304692,2019-02-05T23:59:18.800Z,-79.0,2.0
15494109942568304692,2019-02-05T23:59:22.800Z,-85.0,4.0
15494109942568304692,2019-02-05T23:59:49.000Z,-79.0,2.0
15494082008863854940,2019-02-05T23:15:17.800Z,-90.0,0.6000000000000001
15494082008863854940,2019-02-05T23:15:34.400Z,-97.0,-6.0
15494082008863854940,2019-02-05T23:15:50.000Z,-97.0,0.0
15494082008863854940,2019-02-05T23:16:22.000Z,-80.0,14.0
15494082008863854940,2019-02-05T23:16:30.000Z,-80.0,11.0
15494082008863854940,2019-02-05T23:16:48.800Z,-80.0,2.0
15494082008863854940,2019-02-05T23:16:59.800Z,-85.0,3.8
15494082008863854940,2019-02-05T23:17:03.400Z,-85.0,3.0
15494082008863854940,2019-02-05T23:17:46.600Z,-65.0,13.0
15494082008863854940,2019-02-05T23:17:48.000Z,-70.0,16.0
15494082008863854940,2019-02-05T23:17:51.800Z,-70.0,16.0
15494082008863854940,2019-02-05T23:18:08.800Z,-82.0,3.0
15494082008863854940,2019-02-05T23:18:13.200Z,-82.0,8.0
15494082008863854940,2019-02-05T23:18:35.600Z,-90.0,3.0
15494082008863854940,2019-02-05T23:19:01.800Z,-106.0,-9.0
15494082008863854940,2019-02-05T23:19:34.200Z,-96.0,5.0
15494082008863854940,2019-02-05T23:20:05.200Z,-87.0,7.0
15494082008863854940,2019-02-05T23:20:15.600Z,-80.0,17.0
15494082008863854940,2019-02-05T23:20:36.200Z,-80.0,14.2
15494082008863854940,2019-02-05T23:27:26.600Z,-71.4,9.4
15494082008863854940,2019-02-05T23:27:31.800Z,-81.0,7.0
15494082008863854940,2019-02-05T23:28:03.400Z,-87.0,4.0
15494082008863854940,2019-02-05T23:28:14.400Z,-90.2,2.0
15494082008863854940,2019-02-05T23:28:53.400Z,-88.0,3.0
15494082008863854940,2019-02-05T23:29:17.200Z,-94.0,3.0
15494082008863854940,2019-02-05T23:29:18.400Z,-94.0,3.0
15494082008863854940,2019-02-05T23:29:20.400Z,-91.6,1.0
15494109942568304692,2019-02-05T23:57:38.200Z,-88.0,6.0
15494109942568304692,2019-02-05T23:57:55.000Z,-93.0,7.0
15494109942568304692,2019-02-05T23:58:12.600Z,-93.0,0.0
15494109942568304692,2019-02-05T23:59:04.600Z,-85.0,2.0
15494109942568304692,2019-02-05T23:59:54.000Z,-69.0,10.0
15494082008863854940,2019-02-05T23:15:00.800Z,-85.0,12.0
